,payment_id,customer_id,staff_id,rental_id,amount,payment_date
8809,26312,366,1,9316,6.99,2007-04-30 15:40:24.996577
8810,26313,366,1,10198,2.99,2007-04-30 23:04:41.996577
8811,26314,367,1,4251,8.99,2007-04-07 12:40:21.996577
8812,26315,367,2,5490,4.99,2007-04-09 22:37:37.996577
8813,26316,367,2,5538,4.99,2007-04-10 01:08:06.996577
8814,26317,367,2,5839,2.99,2007-04-10 15:36:56.996577
8815,26318,367,2,6228,2.99,2007-04-11 12:27:02.996577
8816,26319,367,1,6716,0.99,2007-04-12 12:03:24.996577
8817,26320,367,2,6835,5.99,2007-04-12 17:26:29.996577
8818,26321,367,2,8490,0.99,2007-04-29 07:27:51.996577
8819,26322,367,1,9030,3.99,2007-04-30 04:34:04.996577
8820,26323,367,1,9430,4.99,2007-04-30 19:48:39.996577
8821,26324,367,1,9912,4.99,2007-04-30 13:17:30.996577
8822,26325,368,2,3608,4.99,2007-04-06 04:04:05.996577
8823,26326,368,2,4066,0.99,2007-04-07 03:02:35.996577
8824,26327,368,1,4584,0.99,2007-04-08 04:39:28.996577
8825,26328,368,2,4913,8.99,2007-04-08 19:56:14.996577
8826,26329,368,1,6124,4.99,2007-04-11 06:30:58.996577
8827,26330,368,1,6154,5.99,2007-04-11 08:00:45.996577
8828,26331,368,1,6681,2.99,2007-04-12 10:32:38.996577
8829,26332,368,2,7571,4.99,2007-04-27 21:12:08.996577
8830,26333,368,1,8045,0.99,2007-04-28 15:18:04.996577
8831,26334,368,2,8226,2.99,2007-04-28 22:29:30.996577
8832,26335,368,1,9400,5.99,2007-04-30 18:44:24.996577
8833,26336,368,1,9833,6.99,2007-04-30 10:33:27.996577
8834,26337,369,1,3490,6.99,2007-04-05 22:05:39.996577
8835,26338,369,2,3903,2.99,2007-04-06 17:55:58.996577
8836,26339,369,2,4859,4.99,2007-04-08 17:22:30.996577
8837,26340,369,1,5043,1.99,2007-04-09 01:53:44.996577
8838,26341,369,2,5496,7.99,2007-04-09 22:48:49.996577
8839,26342,369,2,5561,2.99,2007-04-10 01:43:50.996577
8840,26343,369,1,8236,2.99,2007-04-28 22:55:30.996577
8841,26344,369,2,8826,2.99,2007-04-29 20:58:42.996577
8842,26345,369,2,9032,4.99,2007-04-30 04:35:20.996577
8843,26346,369,1,9089,0.99,2007-04-30 06:52:05.996577
8844,26347,369,2,9543,0.99,2007-04-30 00:12:00.996577
8845,26348,369,1,9973,4.99,2007-04-30 15:17:57.996577
8846,26349,370,2,4400,7.99,2007-04-07 19:50:52.996577
8847,26350,370,2,6714,0.99,2007-04-12 11:57:32.996577
8848,26351,370,1,6968,0.99,2007-04-26 22:45:11.996577
8849,26352,370,2,7152,7.99,2007-04-27 05:43:27.996577
8850,26353,370,1,7226,6.99,2007-04-27 08:16:19.996577
8851,26354,370,2,7797,0.99,2007-04-28 06:09:33.996577
8852,26355,370,2,8258,0.99,2007-04-28 23:32:08.996577
8853,26356,370,2,10095,0.99,2007-04-30 19:07:01.996577
8854,26357,371,2,4115,8.99,2007-04-07 05:20:49.996577
8855,26358,371,1,4612,1.99,2007-04-08 06:09:10.996577
8856,26359,371,1,5171,4.99,2007-04-09 07:55:21.996577
8857,26360,371,2,5614,0.99,2007-04-10 03:45:22.996577
8858,26361,371,1,6000,2.99,2007-04-10 23:51:32.996577
8859,26362,371,1,6460,1.99,2007-04-11 23:42:10.996577
8860,26363,371,1,6922,0.99,2007-04-12 21:08:14.996577
8861,26364,371,1,7408,3.99,2007-04-27 15:00:06.996577
8862,26365,371,1,8138,4.99,2007-04-28 18:40:43.996577
8863,26366,371,1,9008,4.99,2007-04-30 03:38:52.996577
8864,26367,371,1,9117,8.99,2007-04-30 07:49:25.996577
8865,26368,371,1,9635,0.99,2007-04-30 03:40:53.996577
8866,26369,372,1,5229,4.99,2007-04-09 10:58:44.996577
8867,26370,372,1,5314,2.99,2007-04-09 14:33:54.996577
8868,26371,372,1,5352,2.99,2007-04-09 16:23:24.996577
8869,26372,372,1,5501,6.99,2007-04-09 23:02:14.996577
8870,26373,372,2,5914,7.99,2007-04-10 19:29:38.996577
8871,26374,372,2,6692,4.99,2007-04-12 11:04:05.996577
8872,26375,372,1,7190,4.99,2007-04-27 07:04:27.996577
8873,26376,372,2,7234,5.99,2007-04-27 08:37:11.996577
8874,26377,372,2,7735,4.99,2007-04-28 03:38:22.996577
8875,26378,372,2,8009,7.99,2007-04-28 13:54:24.996577
8876,26379,372,1,8059,2.99,2007-04-28 15:38:25.996577
8877,26380,372,1,8358,0.99,2007-04-29 03:29:24.996577
8878,26381,372,1,8724,0.99,2007-04-29 16:33:47.996577
8879,26382,372,1,8755,2.99,2007-04-29 17:46:57.996577
8880,26383,372,2,8837,8.99,2007-04-29 21:17:26.996577
8881,26384,372,1,9128,5.99,2007-04-30 08:19:40.996577
8882,26385,373,2,3609,2.99,2007-04-06 04:04:48.996577
8883,26386,373,2,3667,4.99,2007-04-06 07:05:00.996577
8884,26387,373,1,4325,7.99,2007-04-07 16:27:50.996577
8885,26388,373,1,5120,5.99,2007-04-09 05:42:49.996577
8886,26389,373,1,6202,3.99,2007-04-11 10:52:51.996577
8887,26390,373,2,6311,0.99,2007-04-11 16:47:18.996577
8888,26391,373,1,6944,4.99,2007-04-26 22:02:28.996577
8889,26392,373,1,7094,0.99,2007-04-27 03:15:59.996577
8890,26393,373,2,7206,3.99,2007-04-27 07:35:31.996577
8891,26394,373,1,7615,0.99,2007-04-27 22:43:50.996577
8892,26395,373,1,8611,3.99,2007-04-29 11:54:47.996577
8893,26396,373,2,9327,8.99,2007-04-30 15:59:29.996577
8894,26397,373,1,9397,4.99,2007-04-30 18:35:55.996577
8895,26398,373,2,9480,0.99,2007-04-30 21:54:29.996577
8896,26399,373,1,9966,4.99,2007-04-30 14:55:12.996577
8897,26400,373,1,10010,6.99,2007-04-30 16:30:02.996577
8898,26401,373,1,10221,4.99,2007-04-30 23:45:16.996577
8899,26402,374,1,3797,1.99,2007-04-06 13:23:18.996577
8900,26403,374,1,5463,4.99,2007-04-09 21:25:28.996577
8901,26404,374,1,5570,6.99,2007-04-10 02:15:13.996577
8902,26405,374,2,5591,3.99,2007-04-10 02:53:29.996577
8903,26406,374,2,5945,2.99,2007-04-10 21:21:08.996577
8904,26407,374,2,6315,0.99,2007-04-11 17:11:15.996577
8905,26408,374,2,7837,0.99,2007-04-28 07:26:58.996577
8906,26409,374,2,8586,7.99,2007-04-29 10:45:00.996577
8907,26410,374,2,9113,0.99,2007-04-30 07:37:29.996577
8908,26411,374,1,9866,6.99,2007-04-30 11:42:16.996577
8909,26412,375,1,3981,6.99,2007-04-06 21:40:38.996577
8910,26413,375,2,4335,4.99,2007-04-07 17:02:23.996577
8911,26414,375,2,5474,2.99,2007-04-09 21:52:23.996577
8912,26415,375,1,7856,4.99,2007-04-28 08:16:50.996577
8913,26416,375,2,8900,2.99,2007-04-29 23:35:29.996577
8914,26417,376,2,3719,2.99,2007-04-06 09:34:21.996577
8915,26418,376,1,4163,0.99,2007-04-07 07:47:54.996577
8916,26419,376,2,4166,8.99,2007-04-07 08:01:56.996577
8917,26420,376,1,4320,3.99,2007-04-07 16:20:25.996577
8918,26421,376,1,4554,5.99,2007-04-08 03:16:29.996577
8919,26422,376,1,4869,4.99,2007-04-08 17:42:31.996577
8920,26423,376,1,5675,4.99,2007-04-10 06:59:32.996577
8921,26424,376,1,6524,6.99,2007-04-12 02:43:01.996577
8922,26425,376,1,6545,8.99,2007-04-12 03:24:56.996577
8923,26426,376,2,6807,2.99,2007-04-12 16:02:19.996577
8924,26427,376,1,8269,2.99,2007-04-28 23:55:20.996577
8925,26428,376,1,8420,5.99,2007-04-29 05:29:11.996577
8926,26429,376,1,9773,4.99,2007-04-30 08:25:22.996577
8927,26430,376,1,9828,2.99,2007-04-30 10:25:23.996577
8928,26431,376,1,9872,0.99,2007-04-30 11:56:21.996577
8929,26432,377,1,3858,2.99,2007-04-06 15:46:23.996577
8930,26433,377,2,4053,0.99,2007-04-07 02:07:48.996577
8931,26434,377,1,4077,0.99,2007-04-07 03:22:06.996577
8932,26435,377,1,4225,0.99,2007-04-07 10:53:03.996577
8933,26436,377,2,6893,7.99,2007-04-12 19:48:37.996577
8934,26437,377,1,7697,1.99,2007-04-28 02:12:11.996577
8935,26438,377,2,8018,10.99,2007-04-28 14:05:14.996577
8936,26439,377,2,8916,4.99,2007-04-30 00:10:47.996577
8937,26440,377,2,9461,3.99,2007-04-30 20:57:39.996577
8938,26441,377,1,9564,0.99,2007-04-30 01:00:03.996577
8939,26442,377,1,10013,4.99,2007-04-30 16:36:47.996577
8940,26443,377,1,10183,8.99,2007-04-30 22:36:27.996577
8941,26444,378,1,3759,4.99,2007-04-06 11:15:04.996577
8942,26445,378,2,4755,0.99,2007-04-08 12:52:07.996577
8943,26446,378,1,5578,1.99,2007-04-10 02:28:57.996577
8944,26447,378,2,6233,1.99,2007-04-11 12:39:13.996577
8945,26448,378,1,7888,0.99,2007-04-28 09:08:50.996577
8946,26449,378,2,8740,2.99,2007-04-29 17:09:57.996577
8947,26450,378,2,9668,3.99,2007-04-30 04:59:29.996577
8948,26451,378,1,9868,2.99,2007-04-30 11:48:34.996577
8949,26452,379,1,3788,4.99,2007-04-06 12:30:28.996577
8950,26453,379,2,4740,2.99,2007-04-08 11:59:01.996577
8951,26454,379,1,5402,4.99,2007-04-09 18:30:24.996577
8952,26455,379,1,6235,7.99,2007-04-11 12:46:17.996577
8953,26456,379,2,7041,4.99,2007-04-27 01:46:58.996577
8954,26457,379,1,10041,4.99,2007-04-30 17:29:28.996577
8955,26458,380,1,3637,2.99,2007-04-06 05:34:57.996577
8956,26459,380,1,3688,4.99,2007-04-06 08:10:19.996577
8957,26460,380,1,4675,2.99,2007-04-08 08:52:48.996577
8958,26461,380,2,4706,4.99,2007-04-08 10:20:07.996577
8959,26462,380,2,5339,0.99,2007-04-09 15:37:43.996577
8960,26463,380,2,7021,8.99,2007-04-27 00:55:04.996577
8961,26464,380,2,7167,2.99,2007-04-27 06:05:52.996577
8962,26465,380,2,7435,0.99,2007-04-27 16:07:10.996577
8963,26466,380,2,7443,2.99,2007-04-27 16:16:09.996577
8964,26467,380,1,7773,2.99,2007-04-28 05:30:43.996577
8965,26468,380,1,7974,3.99,2007-04-28 12:40:23.996577
8966,26469,380,1,9056,0.99,2007-04-30 05:41:46.996577
8967,26470,380,1,9261,6.99,2007-04-30 13:08:01.996577
8968,26471,380,1,9710,10.99,2007-04-30 06:33:57.996577
8969,26472,381,2,3812,0.99,2007-04-06 13:50:45.996577
8970,26473,381,2,3970,2.99,2007-04-06 21:16:43.996577
8971,26474,381,1,4735,0.99,2007-04-08 11:40:53.996577
8972,26475,381,2,5689,0.99,2007-04-10 07:52:43.996577
8973,26476,381,2,6116,2.99,2007-04-11 06:06:04.996577
8974,26477,381,2,6451,4.99,2007-04-11 23:20:45.996577
8975,26478,381,2,6778,2.99,2007-04-12 14:34:26.996577
8976,26479,381,1,7375,2.99,2007-04-27 13:50:59.996577
8977,26480,381,1,7645,2.99,2007-04-27 23:56:08.996577
8978,26481,381,2,8688,0.99,2007-04-29 14:59:58.996577
8979,26482,381,2,9144,0.99,2007-04-30 08:50:41.996577
8980,26483,381,2,9173,4.99,2007-04-30 10:08:36.996577
8981,26484,381,1,9822,2.99,2007-04-30 10:16:51.996577
8982,26485,381,2,10033,4.99,2007-04-30 17:12:55.996577
8983,26486,382,2,3480,3.99,2007-04-05 21:40:09.996577
8984,26487,382,2,4351,4.99,2007-04-07 17:32:50.996577
8985,26488,382,1,5004,4.99,2007-04-08 23:49:16.996577
8986,26489,382,1,5816,0.99,2007-04-10 14:17:13.996577
8987,26490,382,2,7625,0.99,2007-04-27 23:16:22.996577
8988,26491,382,2,8777,0.99,2007-04-29 18:38:47.996577
8989,26492,382,1,8871,9.99,2007-04-29 22:41:07.996577
8990,26493,382,1,8993,4.99,2007-04-30 03:19:51.996577
8991,26494,382,1,9067,6.99,2007-04-30 05:59:27.996577
8992,26495,382,2,9555,0.99,2007-04-30 00:39:42.996577
8993,26496,383,2,4747,5.99,2007-04-08 12:21:27.996577
8994,26497,383,2,6091,4.99,2007-04-11 04:17:44.996577
8995,26498,383,2,6244,0.99,2007-04-11 13:22:04.996577
8996,26499,383,1,6775,4.99,2007-04-12 14:30:10.996577
8997,26500,383,1,7367,3.99,2007-04-27 13:34:11.996577
8998,26501,383,2,8367,2.99,2007-04-29 03:39:45.996577
8999,26502,383,1,8635,0.99,2007-04-29 12:51:14.996577
9000,26503,383,1,9653,0.99,2007-04-30 04:24:04.996577
9001,26504,383,1,9678,0.99,2007-04-30 05:09:13.996577
9002,26505,384,2,4424,0.99,2007-04-07 20:43:09.996577
9003,26506,384,2,5250,0.99,2007-04-09 12:03:58.996577
9004,26507,384,1,5608,4.99,2007-04-10 03:36:52.996577
9005,26508,384,2,5797,4.99,2007-04-10 13:12:18.996577
9006,26509,384,2,5966,2.99,2007-04-10 22:27:53.996577
9007,26510,384,2,6387,0.99,2007-04-11 20:44:22.996577
9008,26511,384,2,7799,0.99,2007-04-28 06:10:35.996577
9009,26512,384,1,8445,1.99,2007-04-29 06:06:14.996577
9010,26513,385,2,3878,8.99,2007-04-06 16:55:35.996577
9011,26514,385,2,3953,0.99,2007-04-06 20:23:21.996577
9012,26515,385,1,4714,6.99,2007-04-08 10:41:14.996577
9013,26516,385,1,5783,2.99,2007-04-10 12:23:59.996577
9014,26517,385,1,6445,4.99,2007-04-11 23:05:28.996577
9015,26518,385,2,6933,4.99,2007-04-26 21:37:49.996577
9016,26519,385,2,7776,0.99,2007-04-28 05:33:02.996577
9017,26520,385,1,8346,2.99,2007-04-29 03:16:48.996577
9018,26521,385,1,8518,2.99,2007-04-29 08:33:53.996577
9019,26522,385,1,9570,2.99,2007-04-30 01:09:03.996577
9020,26523,385,1,9704,4.99,2007-04-30 06:07:58.996577
9021,26524,386,2,3783,6.99,2007-04-06 12:25:57.996577
9022,26525,386,1,4189,8.99,2007-04-07 09:19:33.996577
9023,26526,386,1,5524,0.99,2007-04-10 00:17:50.996577
9024,26527,386,1,5953,2.99,2007-04-10 21:50:01.996577
9025,26528,386,1,6037,4.99,2007-04-11 01:35:20.996577
9026,26529,386,1,6222,2.99,2007-04-11 11:54:15.996577
9027,26530,386,2,6261,2.99,2007-04-11 13:57:00.996577
9028,26531,386,1,6324,3.99,2007-04-11 17:31:00.996577
9029,26532,386,2,6715,4.99,2007-04-12 12:00:54.996577
9030,26533,386,2,8340,4.99,2007-04-29 03:10:10.996577
9031,26534,386,1,8751,2.99,2007-04-29 17:43:05.996577
9032,26535,386,2,9602,0.99,2007-04-30 02:11:17.996577
9033,26536,386,1,9686,5.99,2007-04-30 05:18:32.996577
9034,26537,387,2,6216,4.99,2007-04-11 11:25:31.996577
9035,26538,387,2,6456,6.99,2007-04-11 23:33:37.996577
9036,26539,387,1,6517,5.99,2007-04-12 02:21:05.996577
9037,26540,387,1,7497,0.99,2007-04-27 18:33:53.996577
9038,26541,387,1,8090,2.99,2007-04-28 16:55:55.996577
9039,26542,388,2,4947,5.99,2007-04-08 21:18:03.996577
9040,26543,388,2,5899,2.99,2007-04-10 18:50:18.996577
9041,26544,388,2,6321,2.99,2007-04-11 17:19:28.996577
9042,26545,388,1,6452,2.99,2007-04-11 23:25:57.996577
9043,26546,388,2,7985,5.99,2007-04-28 12:57:27.996577
9044,26547,388,2,8456,3.99,2007-04-29 06:26:57.996577
9045,26548,388,2,9213,0.99,2007-04-30 11:35:37.996577
9046,26549,388,2,9368,2.99,2007-04-30 17:19:19.996577
9047,26550,388,2,9840,2.99,2007-04-30 10:51:44.996577
9048,26551,388,2,9940,0.99,2007-04-30 13:57:32.996577
9049,26552,388,2,10044,2.99,2007-04-30 17:30:59.996577
9050,26553,389,2,3527,0.99,2007-04-05 23:39:34.996577
9051,26554,389,1,4443,6.99,2007-04-07 21:34:19.996577
9052,26555,389,1,5249,0.99,2007-04-09 12:02:19.996577
9053,26556,389,2,5626,3.99,2007-04-10 04:18:01.996577
9054,26557,389,2,6104,2.99,2007-04-11 05:30:01.996577
9055,26558,389,1,6600,3.99,2007-04-12 06:10:14.996577
9056,26559,389,1,7029,4.99,2007-04-27 01:26:09.996577
9057,26560,389,1,7896,8.99,2007-04-28 09:29:24.996577
9058,26561,389,2,7977,4.99,2007-04-28 12:44:20.996577
9059,26562,389,1,8338,6.99,2007-04-29 03:09:05.996577
9060,26563,389,1,8887,4.99,2007-04-29 23:05:20.996577
9061,26564,389,1,10217,4.99,2007-04-30 23:35:53.996577
9062,26565,390,1,3999,2.99,2007-04-06 22:19:20.996577
9063,26566,390,1,4022,4.99,2007-04-07 00:18:32.996577
9064,26567,390,2,4191,3.99,2007-04-07 09:24:40.996577
9065,26568,390,2,4310,2.99,2007-04-07 15:59:22.996577
9066,26569,390,1,4968,5.99,2007-04-08 22:17:45.996577
9067,26570,390,1,6215,4.99,2007-04-11 11:21:02.996577
9068,26571,390,1,6430,0.99,2007-04-11 22:32:00.996577
9069,26572,390,2,7515,3.99,2007-04-27 19:21:03.996577
9070,26573,390,1,7595,5.99,2007-04-27 22:00:49.996577
9071,26574,390,1,8493,0.99,2007-04-29 07:32:57.996577
9072,26575,390,1,9251,5.99,2007-04-30 12:47:51.996577
9073,26576,390,2,9314,2.99,2007-04-30 15:33:45.996577
9074,26577,390,1,9825,4.99,2007-04-30 10:19:17.996577
9075,26578,390,1,10061,4.99,2007-04-30 17:51:51.996577
9076,26579,391,1,4188,5.99,2007-04-07 09:13:55.996577
9077,26580,391,1,4716,0.99,2007-04-08 10:47:17.996577
9078,26581,391,2,4753,0.99,2007-04-08 12:47:07.996577
9079,26582,391,2,5583,7.99,2007-04-10 02:37:14.996577
9080,26583,391,1,5599,4.99,2007-04-10 03:20:30.996577
9081,26584,391,1,6302,3.99,2007-04-11 16:24:04.996577
9082,26585,391,1,6463,2.99,2007-04-11 23:44:37.996577
9083,26586,391,2,8016,0.99,2007-04-28 14:04:07.996577
9084,26587,391,1,8908,0.99,2007-04-29 23:54:31.996577
9085,26588,391,2,8913,6.99,2007-04-30 00:03:27.996577
9086,26589,391,1,9225,0.99,2007-04-30 11:58:13.996577
9087,26590,391,1,10210,7.99,2007-04-30 23:27:18.996577
9088,26591,392,1,3566,2.99,2007-04-06 01:37:17.996577
9089,26592,392,2,6061,0.99,2007-04-11 02:34:51.996577
9090,26593,392,2,6406,2.99,2007-04-11 21:23:53.996577
9091,26594,392,1,7692,2.99,2007-04-28 01:58:47.996577
9092,26595,392,1,7981,1.99,2007-04-28 12:46:51.996577
9093,26596,392,1,8254,0.99,2007-04-28 23:27:57.996577
9094,26597,392,2,8612,9.99,2007-04-29 11:56:46.996577
9095,26598,392,2,10085,0.99,2007-04-30 18:40:28.996577
9096,26599,393,2,4275,2.99,2007-04-07 13:12:17.996577
9097,26600,393,2,4546,8.99,2007-04-08 02:47:02.996577
9098,26601,393,2,4632,5.99,2007-04-08 07:07:23.996577
9099,26602,393,2,4791,7.99,2007-04-08 14:55:50.996577
9100,26603,393,1,5099,4.99,2007-04-09 04:42:56.996577
9101,26604,393,1,6221,2.99,2007-04-11 11:52:53.996577
9102,26605,393,2,6513,0.99,2007-04-12 02:13:09.996577
9103,26606,393,1,6930,8.99,2007-04-26 21:28:27.996577
9104,26607,393,2,7486,0.99,2007-04-27 17:57:50.996577
9105,26608,393,2,8004,4.99,2007-04-28 13:42:33.996577
9106,26609,393,2,8448,0.99,2007-04-29 06:10:20.996577
9107,26610,393,2,9763,7.99,2007-04-30 08:02:29.996577
9108,26611,393,1,10158,1.99,2007-04-30 21:08:57.996577
9109,26612,394,2,3543,0.99,2007-04-06 00:29:34.996577
9110,26613,394,1,3873,6.99,2007-04-06 16:31:42.996577
9111,26614,394,2,4009,2.99,2007-04-06 22:57:21.996577
9112,26615,394,1,4307,6.99,2007-04-07 15:49:05.996577
9113,26616,394,2,5183,4.99,2007-04-09 08:42:11.996577
9114,26617,394,1,5535,4.99,2007-04-10 00:56:08.996577
9115,26618,394,2,6059,4.99,2007-04-11 02:32:20.996577
9116,26619,394,2,7445,3.99,2007-04-27 16:25:41.996577
9117,26620,394,1,9147,0.99,2007-04-30 09:07:25.996577
9118,26621,394,2,9864,0.99,2007-04-30 11:35:20.996577
9119,26622,395,2,3684,0.99,2007-04-06 07:57:48.996577
9120,26623,395,1,4185,5.99,2007-04-07 08:59:31.996577
9121,26624,395,1,4393,4.99,2007-04-07 19:41:02.996577
9122,26625,395,1,5087,0.99,2007-04-09 04:12:54.996577
9123,26626,395,2,5136,0.99,2007-04-09 06:23:27.996577
9124,26627,395,1,7740,2.99,2007-04-28 03:52:02.996577
9125,26628,395,2,7986,7.99,2007-04-28 12:58:39.996577
9126,26629,396,2,3909,6.99,2007-04-06 18:23:07.996577
9127,26630,396,1,5059,1.99,2007-04-09 02:56:27.996577
9128,26631,396,2,6335,2.99,2007-04-11 17:53:41.996577
9129,26632,396,2,6764,4.99,2007-04-12 13:57:53.996577
9130,26633,396,2,6771,2.99,2007-04-12 14:23:06.996577
9131,26634,396,2,7142,0.99,2007-04-27 05:24:05.996577
9132,26635,396,2,7313,2.99,2007-04-27 11:40:23.996577
9133,26636,396,2,8371,2.99,2007-04-29 03:45:01.996577
9134,26637,396,2,8807,2.99,2007-04-29 20:05:25.996577
9135,26638,396,1,9344,5.99,2007-04-30 16:42:11.996577
9136,26639,396,2,10120,2.99,2007-04-30 19:52:50.996577
9137,26640,396,2,10124,0.99,2007-04-30 20:00:15.996577
9138,26641,396,2,10195,6.99,2007-04-30 23:03:08.996577
9139,26642,397,1,3489,5.99,2007-04-05 22:02:06.996577
9140,26643,397,1,4036,0.99,2007-04-07 01:16:26.996577
9141,26644,397,2,5103,4.99,2007-04-09 05:03:06.996577
9142,26645,397,2,5598,4.99,2007-04-10 03:16:55.996577
9143,26646,397,2,5763,4.99,2007-04-10 11:26:38.996577
9144,26647,397,2,6014,2.99,2007-04-11 00:31:21.996577
9145,26648,397,2,6266,2.99,2007-04-11 14:14:05.996577
9146,26649,397,1,6471,4.99,2007-04-11 23:59:32.996577
9147,26650,397,2,7356,2.99,2007-04-27 13:16:01.996577
9148,26651,397,2,7892,4.99,2007-04-28 09:15:24.996577
9149,26652,397,1,8103,6.99,2007-04-28 17:18:40.996577
9150,26653,397,1,9495,0.99,2007-04-30 22:22:52.996577
9151,26654,397,2,9608,1.99,2007-04-30 02:20:18.996577
9152,26655,398,2,5234,5.99,2007-04-09 11:13:13.996577
9153,26656,398,2,8119,3.99,2007-04-28 17:51:41.996577
9154,26657,398,2,8204,4.99,2007-04-28 21:46:55.996577
9155,26658,398,1,8428,7.99,2007-04-29 05:38:40.996577
9156,26659,398,1,9042,2.99,2007-04-30 05:02:21.996577
9157,26660,398,2,9281,5.99,2007-04-30 13:44:17.996577
9158,26661,398,1,9771,1.99,2007-04-30 08:24:02.996577
9159,26662,399,2,4957,0.99,2007-04-08 21:47:14.996577
9160,26663,399,2,4981,4.99,2007-04-08 22:57:55.996577
9161,26664,399,1,5507,0.99,2007-04-09 23:17:30.996577
9162,26665,399,2,6006,2.99,2007-04-11 00:07:08.996577
9163,26666,399,2,6229,6.99,2007-04-11 12:28:16.996577
9164,26667,399,2,6674,4.99,2007-04-12 10:20:20.996577
9165,26668,399,2,8461,5.99,2007-04-29 06:39:57.996577
9166,26669,399,2,9728,2.99,2007-04-30 07:09:20.996577
9167,26670,400,1,4573,6.99,2007-04-08 04:07:12.996577
9168,26671,400,1,4645,2.99,2007-04-08 07:48:35.996577
9169,26672,400,2,5212,6.99,2007-04-09 10:06:13.996577
9170,26673,400,2,5222,5.99,2007-04-09 10:34:11.996577
9171,26674,400,2,6790,5.99,2007-04-12 15:03:25.996577
9172,26675,400,2,6994,2.99,2007-04-26 23:36:52.996577
9173,26676,400,2,7296,2.99,2007-04-27 11:08:14.996577
9174,26677,400,1,7682,5.99,2007-04-28 01:35:55.996577
9175,26678,400,2,9177,5.99,2007-04-30 10:21:06.996577
9176,26679,400,2,9756,4.99,2007-04-30 07:53:26.996577
9177,26680,400,1,10187,2.99,2007-04-30 22:44:15.996577
9178,26681,401,1,4059,0.99,2007-04-07 02:32:52.996577
9179,26682,401,2,4292,7.99,2007-04-07 14:17:04.996577
9180,26683,401,2,5923,0.99,2007-04-10 20:08:32.996577
9181,26684,267,2,9059,3.99,2007-04-30 05:47:10.996577
9182,26685,401,2,7651,4.99,2007-04-28 00:16:58.996577
9183,26686,401,1,8450,2.99,2007-04-29 06:12:31.996577
9184,26687,401,2,8669,2.99,2007-04-29 14:13:21.996577
9185,26688,401,1,8722,8.99,2007-04-29 16:27:24.996577
9186,26689,401,2,9701,4.99,2007-04-30 06:00:47.996577
9187,26690,401,2,10171,0.99,2007-04-30 21:57:31.996577
9188,26691,402,2,3564,6.99,2007-04-06 01:30:39.996577
9189,26692,402,2,3612,3.99,2007-04-06 04:05:52.996577
9190,26693,402,2,3755,5.99,2007-04-06 11:05:42.996577
9191,26694,402,1,4399,2.99,2007-04-07 19:48:54.996577
9192,26695,402,2,4604,3.99,2007-04-08 05:27:09.996577
9193,26696,402,2,5329,4.99,2007-04-09 15:18:12.996577
9194,26697,402,2,6183,2.99,2007-04-11 09:43:01.996577
9195,26698,402,1,6283,3.99,2007-04-11 15:15:58.996577
9196,26699,402,1,7633,0.99,2007-04-27 23:32:07.996577
9197,26700,402,2,8521,7.99,2007-04-29 08:41:11.996577
9198,26701,402,1,9657,6.99,2007-04-30 04:29:07.996577
9199,26702,402,2,9779,0.99,2007-04-30 08:36:59.996577
9200,26703,403,1,3644,6.99,2007-04-06 05:48:37.996577
9201,26704,403,2,3737,3.99,2007-04-06 10:14:19.996577
9202,26705,403,2,4096,4.99,2007-04-07 04:37:37.996577
9203,26706,403,1,5982,4.99,2007-04-10 22:53:10.996577
9204,26707,403,2,6322,2.99,2007-04-11 17:26:46.996577
9205,26708,403,1,6342,4.99,2007-04-11 18:16:50.996577
9206,26709,403,1,7103,4.99,2007-04-27 03:37:25.996577
9207,26710,403,2,8013,5.99,2007-04-28 13:58:52.996577
9208,26711,403,1,9058,2.99,2007-04-30 05:44:11.996577
9209,26712,403,2,9486,7.99,2007-04-30 22:04:08.996577
9210,26713,403,2,9794,4.99,2007-04-30 09:15:27.996577
9211,26714,403,2,10109,5.99,2007-04-30 19:33:15.996577
9212,26715,404,1,3927,2.99,2007-04-06 19:16:40.996577
9213,26716,404,1,4495,2.99,2007-04-08 00:12:12.996577
9214,26717,404,2,4615,8.99,2007-04-08 06:15:19.996577
9215,26718,404,1,4653,4.99,2007-04-08 08:16:27.996577
9216,26719,404,1,4963,4.99,2007-04-08 22:07:06.996577
9217,26720,404,1,5632,3.99,2007-04-10 04:45:32.996577
9218,26721,404,1,6114,1.99,2007-04-11 06:02:14.996577
